bin1_start	bin1_end	bin2_start	bin2_end
45783000	45784000	46406000	46407000
45803000	45804000	46406000	46407000
46315000	46316000	46406000	46407000
45744000	45745000	46406000	46407000
46352000	46353000	46406000	46407000
45845000	45846000	46406000	46407000
45596000	45597000	46406000	46407000
45622000	45623000	46406000	46407000
46067000	46068000	46406000	46407000
46293000	46294000	46406000	46407000
46266000	46267000	46406000	46407000
45495000	45496000	46406000	46407000
45575000	45576000	46406000	46407000
45830000	45831000	46406000	46407000
45973000	45974000	46406000	46407000
46398000	46399000	46406000	46407000
45541000	45542000	46406000	46407000
45655000	45656000	46406000	46407000
45509000	45510000	46406000	46407000
45829000	45830000	46406000	46407000
46182000	46183000	46406000	46407000
46210000	46211000	46406000	46407000
45407000	45408000	46406000	46407000
45890000	45891000	46406000	46407000
45816000	45817000	46406000	46407000
46157000	46158000	46406000	46407000
45493000	45494000	46406000	46407000
46051000	46052000	46406000	46407000
46198000	46199000	46406000	46407000
45602000	45603000	46406000	46407000
45966000	45967000	46406000	46407000
46150000	46151000	46406000	46407000
45519000	45520000	46406000	46407000
46396000	46397000	46406000	46407000
45711000	45712000	46406000	46407000
45715000	45716000	46406000	46407000
45850000	45851000	46406000	46407000
45826000	45827000	46406000	46407000
45858000	45859000	46406000	46407000
45508000	45509000	46406000	46407000
45825000	45826000	46406000	46407000
46384000	46385000	46406000	46407000
45418000	45419000	46406000	46407000
46328000	46329000	46406000	46407000
45470000	45471000	46406000	46407000
46294000	46295000	46406000	46407000
45506000	45507000	46406000	46407000
45529000	45530000	46406000	46407000
45867000	45868000	46406000	46407000
46344000	46345000	46406000	46407000
46316000	46317000	46406000	46407000
45540000	45541000	46406000	46407000
45920000	45921000	46406000	46407000
45443000	45444000	46406000	46407000
45667000	45668000	46406000	46407000
45812000	45813000	46406000	46407000
46187000	46188000	46406000	46407000
46200000	46201000	46406000	46407000
46286000	46287000	46406000	46407000
45419000	45420000	46406000	46407000
45598000	45599000	46406000	46407000
45819000	45820000	46406000	46407000
45646000	45647000	46406000	46407000
45927000	45928000	46406000	46407000
45770000	45771000	46406000	46407000
45851000	45852000	46406000	46407000
46163000	46164000	46406000	46407000
46213000	46214000	46406000	46407000
46269000	46270000	46406000	46407000
46338000	46339000	46406000	46407000
45605000	45606000	46407000	46408000
45817000	45818000	46407000	46408000
45872000	45873000	46407000	46408000
45885000	45886000	46407000	46408000
45928000	45929000	46407000	46408000
46199000	46200000	46407000	46408000
46258000	46259000	46407000	46408000
46272000	46273000	46407000	46408000
46376000	46377000	46407000	46408000
45482000	45483000	46407000	46408000
45857000	45858000	46407000	46408000
45875000	45876000	46407000	46408000
45471000	45472000	46407000	46408000
45531000	45532000	46407000	46408000
45882000	45883000	46407000	46408000
45895000	45896000	46407000	46408000
45797000	45798000	46407000	46408000
45896000	45897000	46407000	46408000
45603000	45604000	46407000	46408000
45798000	45799000	46407000	46408000
46208000	46209000	46407000	46408000
46367000	46368000	46407000	46408000
46403000	46404000	46407000	46408000
45484000	45485000	46407000	46408000
46301000	46302000	46407000	46408000
45645000	45646000	46407000	46408000
45866000	45867000	46407000	46408000
46193000	46194000	46407000	46408000
46326000	46327000	46407000	46408000
45412000	45413000	46407000	46408000
45901000	45902000	46407000	46408000
46368000	46369000	46407000	46408000
46377000	46378000	46407000	46408000
45654000	45655000	46407000	46408000
45876000	45877000	46407000	46408000
45424000	45425000	46407000	46408000
45618000	45619000	46407000	46408000
46378000	46379000	46407000	46408000
45787000	45788000	46407000	46408000
46385000	46386000	46407000	46408000
45789000	45790000	46407000	46408000
46298000	46299000	46407000	46408000
45870000	45871000	46407000	46408000
45898000	45899000	46407000	46408000
46387000	46388000	46407000	46408000
46231000	46232000	46407000	46408000
46336000	46337000	46407000	46408000
45591000	45592000	46407000	46408000
46242000	46243000	46407000	46408000
46400000	46401000	46407000	46408000
46404000	46405000	46407000	46408000
46390000	46391000	46407000	46408000
45811000	45812000	46407000	46408000
45771000	45772000	46407000	46408000
45509000	45510000	46408000	46409000
45829000	45830000	46408000	46409000
46182000	46183000	46408000	46409000
46210000	46211000	46408000	46409000
45890000	45891000	46408000	46409000
45816000	45817000	46408000	46409000
46157000	46158000	46408000	46409000
45493000	45494000	46408000	46409000
46051000	46052000	46408000	46409000
46198000	46199000	46408000	46409000
45602000	45603000	46408000	46409000
45966000	45967000	46408000	46409000
46150000	46151000	46408000	46409000
45519000	45520000	46408000	46409000
46396000	46397000	46408000	46409000
45711000	45712000	46408000	46409000
45715000	45716000	46408000	46409000
45850000	45851000	46408000	46409000
45826000	45827000	46408000	46409000
45858000	45859000	46408000	46409000
46406000	46407000	46408000	46409000
45508000	45509000	46408000	46409000
45825000	45826000	46408000	46409000
46384000	46385000	46408000	46409000
45418000	45419000	46408000	46409000
46328000	46329000	46408000	46409000
45470000	45471000	46408000	46409000
46294000	46295000	46408000	46409000
45506000	45507000	46408000	46409000
45529000	45530000	46408000	46409000
45867000	45868000	46408000	46409000
46344000	46345000	46408000	46409000
46316000	46317000	46408000	46409000
45540000	45541000	46408000	46409000
45920000	45921000	46408000	46409000
45443000	45444000	46408000	46409000
45667000	45668000	46408000	46409000
45812000	45813000	46408000	46409000
46187000	46188000	46408000	46409000
46200000	46201000	46408000	46409000
46286000	46287000	46408000	46409000
45419000	45420000	46408000	46409000
45598000	45599000	46408000	46409000
45819000	45820000	46408000	46409000
45646000	45647000	46408000	46409000
45927000	45928000	46408000	46409000
45770000	45771000	46408000	46409000
45851000	45852000	46408000	46409000
46163000	46164000	46408000	46409000
46213000	46214000	46408000	46409000
46269000	46270000	46408000	46409000
46338000	46339000	46408000	46409000
45547000	45548000	46408000	46409000
45801000	45802000	46408000	46409000
46397000	46398000	46408000	46409000
46399000	46400000	46408000	46409000
46206000	46207000	46408000	46409000
45530000	45531000	46408000	46409000
45782000	45783000	46408000	46409000
45859000	45860000	46408000	46409000
46188000	46189000	46408000	46409000
46226000	46227000	46408000	46409000
45411000	45412000	46408000	46409000
46232000	46233000	46408000	46409000
45884000	45885000	46408000	46409000
45893000	45894000	46408000	46409000
46171000	46172000	46408000	46409000
45805000	45806000	46408000	46409000
45856000	45857000	46408000	46409000
46327000	46328000	46408000	46409000
45460000	45461000	46408000	46409000
45792000	45793000	46408000	46409000
46170000	46171000	46408000	46409000
45504000	45505000	46408000	46409000
45662000	45663000	46414000	46415000
45784000	45785000	46414000	46415000
45919000	45920000	46414000	46415000
46274000	46275000	46414000	46415000
46236000	46237000	46414000	46415000
46348000	46349000	46414000	46415000
46375000	46376000	46414000	46415000
45429000	45430000	46414000	46415000
46364000	46365000	46414000	46415000
46382000	46383000	46414000	46415000
45879000	45880000	46414000	46415000
45881000	45882000	46414000	46415000
46282000	46283000	46414000	46415000
46345000	46346000	46414000	46415000
45466000	45467000	46414000	46415000
45852000	45853000	46414000	46415000
45891000	45892000	46414000	46415000
45892000	45893000	46414000	46415000
46207000	46208000	46414000	46415000
46288000	46289000	46414000	46415000
45846000	45847000	46414000	46415000
46161000	46162000	46414000	46415000
46224000	46225000	46414000	46415000
46317000	46318000	46414000	46415000
46350000	46351000	46414000	46415000
46289000	46290000	46414000	46415000
45661000	45662000	46414000	46415000
46335000	46336000	46414000	46415000
45441000	45442000	46414000	46415000
46162000	46163000	46414000	46415000
45930000	45931000	46414000	46415000
45933000	45934000	46414000	46415000
46332000	46333000	46414000	46415000
45430000	45431000	46414000	46415000
45520000	45521000	46414000	46415000
45887000	45888000	46414000	46415000
46225000	46226000	46414000	46415000
45449000	45450000	46414000	46415000
45785000	45786000	46414000	46415000
46329000	46330000	46414000	46415000
46333000	46334000	46414000	46415000
45788000	45789000	46414000	46415000
45505000	45506000	46414000	46415000
45644000	45645000	46414000	46415000
46392000	46393000	46414000	46415000
46402000	46403000	46414000	46415000
45605000	45606000	46414000	46415000
45817000	45818000	46414000	46415000
45872000	45873000	46414000	46415000
45885000	45886000	46414000	46415000
45928000	45929000	46414000	46415000
46199000	46200000	46414000	46415000
46258000	46259000	46414000	46415000
46272000	46273000	46414000	46415000
46376000	46377000	46414000	46415000
45482000	45483000	46414000	46415000
45857000	45858000	46414000	46415000
45875000	45876000	46414000	46415000
45471000	45472000	46414000	46415000
45531000	45532000	46414000	46415000
45882000	45883000	46414000	46415000
45895000	45896000	46414000	46415000
45797000	45798000	46414000	46415000
45896000	45897000	46414000	46415000
45603000	45604000	46414000	46415000
45798000	45799000	46414000	46415000
46208000	46209000	46414000	46415000
46367000	46368000	46414000	46415000
46403000	46404000	46414000	46415000
45484000	45485000	46414000	46415000
46301000	46302000	46414000	46415000
45645000	45646000	46414000	46415000
45866000	45867000	46414000	46415000
46193000	46194000	46414000	46415000
46326000	46327000	46414000	46415000
45901000	45902000	46414000	46415000
46368000	46369000	46414000	46415000
46377000	46378000	46414000	46415000
45654000	45655000	46414000	46415000
45876000	45877000	46414000	46415000
46407000	46408000	46414000	46415000
45901000	45902000	46415000	46416000
46368000	46369000	46415000	46416000
46377000	46378000	46415000	46416000
45654000	45655000	46415000	46416000
45876000	45877000	46415000	46416000
46407000	46408000	46415000	46416000
45424000	45425000	46415000	46416000
45618000	45619000	46415000	46416000
46378000	46379000	46415000	46416000
45787000	45788000	46415000	46416000
46385000	46386000	46415000	46416000
45789000	45790000	46415000	46416000
46298000	46299000	46415000	46416000
45870000	45871000	46415000	46416000
45898000	45899000	46415000	46416000
46387000	46388000	46415000	46416000
46231000	46232000	46415000	46416000
46336000	46337000	46415000	46416000
45591000	45592000	46415000	46416000
46242000	46243000	46415000	46416000
46400000	46401000	46415000	46416000
46404000	46405000	46415000	46416000
46390000	46391000	46415000	46416000
45811000	45812000	46415000	46416000
45771000	45772000	46415000	46416000
46312000	46313000	46415000	46416000
46340000	46341000	46415000	46416000
45713000	45714000	46415000	46416000
45521000	45522000	46416000	46417000
46405000	46406000	46416000	46417000
45507000	45508000	46416000	46417000
45604000	45605000	46416000	46417000
45706000	45707000	46416000	46417000
46164000	46165000	46416000	46417000
45631000	45632000	46416000	46417000
45752000	45753000	46416000	46417000
45931000	45932000	46416000	46417000
46106000	46107000	46416000	46417000
46362000	46363000	46416000	46417000
45518000	45519000	46416000	46417000
45592000	45593000	46416000	46417000
45912000	45913000	46416000	46417000
46268000	46269000	46416000	46417000
46341000	46342000	46416000	46417000
45922000	45923000	46416000	46417000
45539000	45540000	46416000	46417000
45423000	45424000	46416000	46417000
46079000	46080000	46416000	46417000
46183000	46184000	46416000	46417000
46291000	46292000	46416000	46417000
45560000	45561000	46416000	46417000
45889000	45890000	46416000	46417000
46125000	46126000	46416000	46417000
46159000	46160000	46416000	46417000
45467000	45468000	46416000	46417000
45763000	45764000	46416000	46417000
45916000	45917000	46416000	46417000
46347000	46348000	46416000	46417000
45913000	45914000	46416000	46417000
46321000	46322000	46416000	46417000
45818000	45819000	46416000	46417000
45853000	45854000	46416000	46417000
46287000	46288000	46416000	46417000
45974000	45975000	46416000	46417000
46251000	46252000	46416000	46417000
45865000	45866000	46416000	46417000
46325000	46326000	46416000	46417000
45762000	45763000	46416000	46417000
46169000	46170000	46416000	46417000
45559000	45560000	46416000	46417000
46066000	46067000	46416000	46417000
46349000	46350000	46416000	46417000
46172000	46173000	46416000	46417000
45652000	45653000	46416000	46417000
45899000	45900000	46416000	46417000
46366000	46367000	46416000	46417000
46083000	46084000	46416000	46417000
46139000	46140000	46416000	46417000
45886000	45887000	46416000	46417000
46038000	46039000	46416000	46417000
46342000	46343000	46416000	46417000
46343000	46344000	46416000	46417000
45461000	45462000	46416000	46417000
45697000	45698000	46416000	46417000
46346000	46347000	46416000	46417000
45459000	45460000	46416000	46417000
45709000	45710000	46416000	46417000
45746000	45747000	46416000	46417000
45601000	45602000	46416000	46417000
45703000	45704000	46416000	46417000
45894000	45895000	46416000	46417000
46265000	46266000	46416000	46417000
46363000	46364000	46416000	46417000
45743000	45744000	46416000	46417000
46281000	46282000	46416000	46417000
45901000	45902000	46417000	46418000
46368000	46369000	46417000	46418000
46377000	46378000	46417000	46418000
45654000	45655000	46417000	46418000
45876000	45877000	46417000	46418000
46407000	46408000	46417000	46418000
45424000	45425000	46417000	46418000
45618000	45619000	46417000	46418000
46378000	46379000	46417000	46418000
45787000	45788000	46417000	46418000
46385000	46386000	46417000	46418000
45789000	45790000	46417000	46418000
46298000	46299000	46417000	46418000
45870000	45871000	46417000	46418000
45898000	45899000	46417000	46418000
46387000	46388000	46417000	46418000
46231000	46232000	46417000	46418000
46336000	46337000	46417000	46418000
45591000	45592000	46417000	46418000
46242000	46243000	46417000	46418000
46400000	46401000	46417000	46418000
46415000	46416000	46417000	46418000
46404000	46405000	46417000	46418000
46390000	46391000	46417000	46418000
45811000	45812000	46417000	46418000
45771000	45772000	46417000	46418000
46312000	46313000	46417000	46418000
46340000	46341000	46417000	46418000
45713000	45714000	46417000	46418000
45606000	45607000	46419000	46420000
45941000	45942000	46419000	46420000
46318000	46319000	46419000	46420000
46319000	46320000	46419000	46420000
45734000	45735000	46419000	46420000
45810000	45811000	46419000	46420000
45871000	45872000	46419000	46420000
46241000	46242000	46419000	46420000
46314000	46315000	46419000	46420000
45597000	45598000	46419000	46420000
46189000	46190000	46419000	46420000
46229000	46230000	46419000	46420000
46359000	46360000	46419000	46420000
45799000	45800000	46419000	46420000
46324000	46325000	46419000	46420000
46358000	46359000	46419000	46420000
45662000	45663000	46419000	46420000
45784000	45785000	46419000	46420000
45919000	45920000	46419000	46420000
46274000	46275000	46419000	46420000
46236000	46237000	46419000	46420000
46348000	46349000	46419000	46420000
46375000	46376000	46419000	46420000
45429000	45430000	46419000	46420000
46364000	46365000	46419000	46420000
46382000	46383000	46419000	46420000
45879000	45880000	46419000	46420000
45881000	45882000	46419000	46420000
46282000	46283000	46419000	46420000
46345000	46346000	46419000	46420000
45466000	45467000	46419000	46420000
45852000	45853000	46419000	46420000
45891000	45892000	46419000	46420000
45892000	45893000	46419000	46420000
46207000	46208000	46419000	46420000
46288000	46289000	46419000	46420000
45846000	45847000	46419000	46420000
46161000	46162000	46419000	46420000
46224000	46225000	46419000	46420000
46317000	46318000	46419000	46420000
46350000	46351000	46419000	46420000
46289000	46290000	46419000	46420000
45661000	45662000	46419000	46420000
46335000	46336000	46419000	46420000
45441000	45442000	46419000	46420000
46162000	46163000	46419000	46420000
45930000	45931000	46419000	46420000
45933000	45934000	46419000	46420000
46332000	46333000	46419000	46420000
45430000	45431000	46419000	46420000
45520000	45521000	46419000	46420000
45887000	45888000	46419000	46420000
46225000	46226000	46419000	46420000
45449000	45450000	46419000	46420000
45785000	45786000	46419000	46420000
46329000	46330000	46419000	46420000
46333000	46334000	46419000	46420000
45788000	45789000	46419000	46420000
45505000	45506000	46419000	46420000
45644000	45645000	46419000	46420000
46392000	46393000	46419000	46420000
46402000	46403000	46419000	46420000
45605000	45606000	46419000	46420000
46414000	46415000	46419000	46420000
45817000	45818000	46419000	46420000
45872000	45873000	46419000	46420000
45885000	45886000	46419000	46420000
45928000	45929000	46419000	46420000
46199000	46200000	46419000	46420000
46258000	46259000	46419000	46420000
46272000	46273000	46419000	46420000
46376000	46377000	46419000	46420000
45482000	45483000	46419000	46420000
45857000	45858000	46419000	46420000
45875000	45876000	46419000	46420000
45471000	45472000	46419000	46420000
45531000	45532000	46419000	46420000
45882000	45883000	46419000	46420000
45895000	45896000	46419000	46420000
45797000	45798000	46419000	46420000
45896000	45897000	46419000	46420000
45603000	45604000	46419000	46420000
45798000	45799000	46419000	46420000
46208000	46209000	46419000	46420000
46367000	46368000	46419000	46420000
46403000	46404000	46419000	46420000
45484000	45485000	46419000	46420000
46301000	46302000	46419000	46420000
45645000	45646000	46419000	46420000
45866000	45867000	46419000	46420000
46193000	46194000	46419000	46420000
46326000	46327000	46419000	46420000
46312000	46313000	46420000	46421000
46340000	46341000	46420000	46421000
45713000	45714000	46420000	46421000
45897000	45898000	46420000	46421000
45786000	45787000	46420000	46421000
45714000	45715000	46420000	46421000
46365000	46366000	46420000	46421000
45976000	45977000	46420000	46421000
45831000	45832000	46420000	46421000
45662000	45663000	46422000	46423000
45784000	45785000	46422000	46423000
45919000	45920000	46422000	46423000
46274000	46275000	46422000	46423000
46236000	46237000	46422000	46423000
46348000	46349000	46422000	46423000
46375000	46376000	46422000	46423000
45429000	45430000	46422000	46423000
46364000	46365000	46422000	46423000
46382000	46383000	46422000	46423000
45879000	45880000	46422000	46423000
45881000	45882000	46422000	46423000
46282000	46283000	46422000	46423000
46345000	46346000	46422000	46423000
45466000	45467000	46422000	46423000
45852000	45853000	46422000	46423000
45891000	45892000	46422000	46423000
45892000	45893000	46422000	46423000
46207000	46208000	46422000	46423000
46288000	46289000	46422000	46423000
45846000	45847000	46422000	46423000
46161000	46162000	46422000	46423000
46224000	46225000	46422000	46423000
46317000	46318000	46422000	46423000
46350000	46351000	46422000	46423000
46289000	46290000	46422000	46423000
45661000	45662000	46422000	46423000
46335000	46336000	46422000	46423000
45441000	45442000	46422000	46423000
46162000	46163000	46422000	46423000
45930000	45931000	46422000	46423000
45933000	45934000	46422000	46423000
46332000	46333000	46422000	46423000
45430000	45431000	46422000	46423000
45520000	45521000	46422000	46423000
45887000	45888000	46422000	46423000
46225000	46226000	46422000	46423000
45449000	45450000	46422000	46423000
45785000	45786000	46422000	46423000
46329000	46330000	46422000	46423000
46333000	46334000	46422000	46423000
46419000	46420000	46422000	46423000
45788000	45789000	46422000	46423000
45505000	45506000	46422000	46423000
45644000	45645000	46422000	46423000
46392000	46393000	46422000	46423000
46402000	46403000	46422000	46423000
45605000	45606000	46422000	46423000
46414000	46415000	46422000	46423000
45817000	45818000	46422000	46423000
45872000	45873000	46422000	46423000
45885000	45886000	46422000	46423000
45928000	45929000	46422000	46423000
46199000	46200000	46422000	46423000
46258000	46259000	46422000	46423000
46272000	46273000	46422000	46423000
46376000	46377000	46422000	46423000
45482000	45483000	46422000	46423000
45857000	45858000	46422000	46423000
45875000	45876000	46422000	46423000
45471000	45472000	46422000	46423000
45531000	45532000	46422000	46423000
45882000	45883000	46422000	46423000
45895000	45896000	46422000	46423000
45797000	45798000	46422000	46423000
45896000	45897000	46422000	46423000
45603000	45604000	46422000	46423000
45798000	45799000	46422000	46423000
46208000	46209000	46422000	46423000
46367000	46368000	46422000	46423000
46403000	46404000	46422000	46423000
45484000	45485000	46422000	46423000
46301000	46302000	46422000	46423000
45645000	45646000	46422000	46423000
45866000	45867000	46422000	46423000
46193000	46194000	46422000	46423000
46326000	46327000	46422000	46423000
45901000	45902000	46422000	46423000
46368000	46369000	46422000	46423000
46377000	46378000	46422000	46423000
45654000	45655000	46422000	46423000
45876000	45877000	46422000	46423000
46407000	46408000	46422000	46423000
45867000	45868000	46423000	46424000
46344000	46345000	46423000	46424000
46316000	46317000	46423000	46424000
45540000	45541000	46423000	46424000
45920000	45921000	46423000	46424000
46408000	46409000	46423000	46424000
45443000	45444000	46423000	46424000
45667000	45668000	46423000	46424000
45812000	45813000	46423000	46424000
46187000	46188000	46423000	46424000
46200000	46201000	46423000	46424000
46286000	46287000	46423000	46424000
45598000	45599000	46423000	46424000
45819000	45820000	46423000	46424000
45646000	45647000	46423000	46424000
45927000	45928000	46423000	46424000
45770000	45771000	46423000	46424000
45851000	45852000	46423000	46424000
46163000	46164000	46423000	46424000
46213000	46214000	46423000	46424000
46269000	46270000	46423000	46424000
46338000	46339000	46423000	46424000
45547000	45548000	46423000	46424000
45801000	45802000	46423000	46424000
46397000	46398000	46423000	46424000
46399000	46400000	46423000	46424000
46206000	46207000	46423000	46424000
45530000	45531000	46423000	46424000
45782000	45783000	46423000	46424000
45859000	45860000	46423000	46424000
46188000	46189000	46423000	46424000
46226000	46227000	46423000	46424000
46232000	46233000	46423000	46424000
45884000	45885000	46423000	46424000
45893000	45894000	46423000	46424000
46171000	46172000	46423000	46424000
45805000	45806000	46423000	46424000
45856000	45857000	46423000	46424000
46327000	46328000	46423000	46424000
45460000	45461000	46423000	46424000
45792000	45793000	46423000	46424000
46170000	46171000	46423000	46424000
45504000	45505000	46423000	46424000
46391000	46392000	46423000	46424000
46401000	46402000	46423000	46424000
46230000	46231000	46423000	46424000
45465000	45466000	46423000	46424000
45483000	45484000	46423000	46424000
45877000	45878000	46423000	46424000
46339000	46340000	46423000	46424000
45606000	45607000	46423000	46424000
45941000	45942000	46423000	46424000
46318000	46319000	46423000	46424000
46319000	46320000	46423000	46424000
45734000	45735000	46423000	46424000
45810000	45811000	46423000	46424000
45871000	45872000	46423000	46424000
46241000	46242000	46423000	46424000
46314000	46315000	46423000	46424000
45597000	45598000	46423000	46424000
46189000	46190000	46423000	46424000
46229000	46230000	46423000	46424000
46359000	46360000	46423000	46424000
45799000	45800000	46423000	46424000
46324000	46325000	46423000	46424000
46358000	46359000	46423000	46424000
45662000	45663000	46423000	46424000
45784000	45785000	46423000	46424000
45919000	45920000	46423000	46424000
46274000	46275000	46423000	46424000
46236000	46237000	46423000	46424000
46348000	46349000	46423000	46424000
46375000	46376000	46423000	46424000
45429000	45430000	46423000	46424000
46364000	46365000	46423000	46424000
46382000	46383000	46423000	46424000
45879000	45880000	46423000	46424000
45881000	45882000	46423000	46424000
46282000	46283000	46423000	46424000
46345000	46346000	46423000	46424000
45466000	45467000	46423000	46424000
45852000	45853000	46423000	46424000
45891000	45892000	46423000	46424000
45892000	45893000	46423000	46424000
46207000	46208000	46423000	46424000
46288000	46289000	46423000	46424000
45846000	45847000	46423000	46424000
46161000	46162000	46423000	46424000
46224000	46225000	46423000	46424000
46317000	46318000	46423000	46424000
46350000	46351000	46423000	46424000
46289000	46290000	46423000	46424000
45661000	45662000	46423000	46424000
46335000	46336000	46423000	46424000
45460000	45461000	46424000	46425000
45792000	45793000	46424000	46425000
46170000	46171000	46424000	46425000
46423000	46424000	46424000	46425000
45504000	45505000	46424000	46425000
46391000	46392000	46424000	46425000
46401000	46402000	46424000	46425000
46230000	46231000	46424000	46425000
45465000	45466000	46424000	46425000
45483000	45484000	46424000	46425000
45877000	45878000	46424000	46425000
46339000	46340000	46424000	46425000
45606000	45607000	46424000	46425000
45941000	45942000	46424000	46425000
46318000	46319000	46424000	46425000
46319000	46320000	46424000	46425000
45734000	45735000	46424000	46425000
45810000	45811000	46424000	46425000
45871000	45872000	46424000	46425000
46241000	46242000	46424000	46425000
46314000	46315000	46424000	46425000
45597000	45598000	46424000	46425000
46189000	46190000	46424000	46425000
46229000	46230000	46424000	46425000
46359000	46360000	46424000	46425000
45799000	45800000	46424000	46425000
46324000	46325000	46424000	46425000
46358000	46359000	46424000	46425000
45662000	45663000	46424000	46425000
45784000	45785000	46424000	46425000
45919000	45920000	46424000	46425000
46274000	46275000	46424000	46425000
46236000	46237000	46424000	46425000
46348000	46349000	46424000	46425000
46375000	46376000	46424000	46425000
45429000	45430000	46424000	46425000
46364000	46365000	46424000	46425000
46382000	46383000	46424000	46425000
45879000	45880000	46424000	46425000
45881000	45882000	46424000	46425000
46282000	46283000	46424000	46425000
46345000	46346000	46424000	46425000
45466000	45467000	46424000	46425000
45852000	45853000	46424000	46425000
45891000	45892000	46424000	46425000
45892000	45893000	46424000	46425000
46207000	46208000	46424000	46425000
46288000	46289000	46424000	46425000
45846000	45847000	46424000	46425000
46161000	46162000	46424000	46425000
46224000	46225000	46424000	46425000
46317000	46318000	46424000	46425000
46350000	46351000	46424000	46425000
46289000	46290000	46424000	46425000
45661000	45662000	46424000	46425000
46335000	46336000	46424000	46425000
45441000	45442000	46424000	46425000
46162000	46163000	46424000	46425000
45930000	45931000	46424000	46425000
45933000	45934000	46424000	46425000
46332000	46333000	46424000	46425000
45430000	45431000	46424000	46425000
45520000	45521000	46424000	46425000
45887000	45888000	46424000	46425000
46225000	46226000	46424000	46425000
45449000	45450000	46424000	46425000
45785000	45786000	46424000	46425000
46329000	46330000	46424000	46425000
46333000	46334000	46424000	46425000
46419000	46420000	46424000	46425000
45788000	45789000	46424000	46425000
45505000	45506000	46424000	46425000
45644000	45645000	46424000	46425000
46392000	46393000	46424000	46425000
46402000	46403000	46424000	46425000
45605000	45606000	46424000	46425000
46414000	46415000	46424000	46425000
46422000	46423000	46424000	46425000
45817000	45818000	46424000	46425000
45872000	45873000	46424000	46425000
45885000	45886000	46424000	46425000
45928000	45929000	46424000	46425000
46199000	46200000	46424000	46425000
46258000	46259000	46424000	46425000
46272000	46273000	46424000	46425000
46376000	46377000	46424000	46425000
45482000	45483000	46424000	46425000
45857000	45858000	46424000	46425000
45875000	45876000	46424000	46425000
45471000	45472000	46424000	46425000
45531000	45532000	46424000	46425000
45882000	45883000	46424000	46425000
45895000	45896000	46424000	46425000
45797000	45798000	46424000	46425000
45896000	45897000	46424000	46425000
45603000	45604000	46424000	46425000
45798000	45799000	46424000	46425000
46208000	46209000	46424000	46425000
46367000	46368000	46424000	46425000
46403000	46404000	46424000	46425000
45484000	45485000	46424000	46425000
46301000	46302000	46424000	46425000
45645000	45646000	46424000	46425000
45866000	45867000	46424000	46425000
46193000	46194000	46424000	46425000
45867000	45868000	46425000	46426000
46344000	46345000	46425000	46426000
46316000	46317000	46425000	46426000
45540000	45541000	46425000	46426000
45920000	45921000	46425000	46426000
46408000	46409000	46425000	46426000
45443000	45444000	46425000	46426000
45667000	45668000	46425000	46426000
45812000	45813000	46425000	46426000
46187000	46188000	46425000	46426000
46200000	46201000	46425000	46426000
46286000	46287000	46425000	46426000
45598000	45599000	46425000	46426000
45819000	45820000	46425000	46426000
45646000	45647000	46425000	46426000
45927000	45928000	46425000	46426000
45770000	45771000	46425000	46426000
45851000	45852000	46425000	46426000
46163000	46164000	46425000	46426000
46213000	46214000	46425000	46426000
46269000	46270000	46425000	46426000
46338000	46339000	46425000	46426000
45547000	45548000	46425000	46426000
45801000	45802000	46425000	46426000
46397000	46398000	46425000	46426000
46399000	46400000	46425000	46426000
46206000	46207000	46425000	46426000
45530000	45531000	46425000	46426000
45782000	45783000	46425000	46426000
45859000	45860000	46425000	46426000
46188000	46189000	46425000	46426000
46226000	46227000	46425000	46426000
46232000	46233000	46425000	46426000
45884000	45885000	46425000	46426000
45893000	45894000	46425000	46426000
46171000	46172000	46425000	46426000
45805000	45806000	46425000	46426000
45856000	45857000	46425000	46426000
46327000	46328000	46425000	46426000
45460000	45461000	46425000	46426000
45792000	45793000	46425000	46426000
46170000	46171000	46425000	46426000
46423000	46424000	46425000	46426000
45504000	45505000	46425000	46426000
46391000	46392000	46425000	46426000
46401000	46402000	46425000	46426000
46230000	46231000	46425000	46426000
45465000	45466000	46425000	46426000
45483000	45484000	46425000	46426000
45877000	45878000	46425000	46426000
46339000	46340000	46425000	46426000
45606000	45607000	46425000	46426000
45941000	45942000	46425000	46426000
46318000	46319000	46425000	46426000
46319000	46320000	46425000	46426000
45734000	45735000	46425000	46426000
45810000	45811000	46425000	46426000
45871000	45872000	46425000	46426000
46241000	46242000	46425000	46426000
46314000	46315000	46425000	46426000
45597000	45598000	46425000	46426000
46189000	46190000	46425000	46426000
46229000	46230000	46425000	46426000
46359000	46360000	46425000	46426000
45799000	45800000	46425000	46426000
46324000	46325000	46425000	46426000
46358000	46359000	46425000	46426000
45662000	45663000	46425000	46426000
45784000	45785000	46425000	46426000
45919000	45920000	46425000	46426000
46274000	46275000	46425000	46426000
46236000	46237000	46425000	46426000
46348000	46349000	46425000	46426000
46375000	46376000	46425000	46426000
45429000	45430000	46425000	46426000
46364000	46365000	46425000	46426000
46382000	46383000	46425000	46426000
45879000	45880000	46425000	46426000
45881000	45882000	46425000	46426000
46282000	46283000	46425000	46426000
46345000	46346000	46425000	46426000
45466000	45467000	46425000	46426000
45852000	45853000	46425000	46426000
45891000	45892000	46425000	46426000
45892000	45893000	46425000	46426000
46207000	46208000	46425000	46426000
46288000	46289000	46425000	46426000
